Variant_ID,AL_7,AL_8,AL_9,AL_10,AL_11,AL_12,AL_13,AL_14,AL_15,AL_21,AL_26,CAT_1,AL_27,AL_28,AL_29,AL_31,AL_33,AL_35,AL_37,AL_39,AL_42,AL_45,AL_48,AL_50,AL_51,AL_53,AL_54,AL_57,AL_60,AL_63,AL_66,AL_67,AL_68,AL_69,AL_72,AL_75,AL_77,AL_78,AL_81,AL_83,AL_84,AL_86,AL_87,AL_90,AL_92,AL_93,AL_95,CAT_2,AL_96,AL_98,CAT_3,CAT_4,EK_1,EK_2,EK_3,AL_99,AL_102,AL_105,AL_108,AL_111,AL_114,AL_117,AL_120,AL_123,AL_126,AL_129,AL_132,AL_135,AL_138,AL_141,AL_144,AL_147,AL_150,AL_151,AL_153,AL_156,AL_159,AL_162,AL_165,AL_168,AL_171,AL_174,AL_177,AL_180,AL_183,AL_184,CAT_5,AL_186,AL_187,AL_189,AL_192,AL_193,AL_196,AL_198,AL_201,AL_202,AL_205,AL_206,AL_209,AL_210,AL_213,AL_214,AL_216,AL_217,AL_218,AL_221,AL_222,AL_223,AL_225,AL_228,AL_229,AL_232,AL_234,AL_237,AL_238,AL_241,AL_242,AL_245,AL_246,AL_249,AL_250,AL_253,AL_254,AL_257,AL_258,AL_259,AL_261,AL_264,AL_265,AL_268,AL_270,AL_273,AL_274,AL_277,AL_278,AL_279,AL_281,AL_282,AL_285,AL_286,AL_289,AL_290,AL_293,AL_294,AL_295,AL_296,AL_297,AL_300,AL_301,AL_304,AL_305,AL_308,AL_310,AL_313,AL_314,AL_317,AL_318,AL_321,AL_322,AL_325,AL_326,AL_329,AL_330,AL_333,AL_334,EK_4,EK_5,EK_6,EK_7,EK_8,EK_9,AA_1,AA_2,DELTA_HIDRO,BLOSUM62,SNV_PATHWAY_COUNT,BAZ_A_C,BAZ_A_G,BAZ_A_T,BAZ_C_A,BAZ_C_G,BAZ_C_T,BAZ_G_A,BAZ_G_C,BAZ_G_T,BAZ_T_A,BAZ_T_C,BAZ_T_G,IS_EXOME,IS_ALLOFUS,POP_NFE,POP_AFR,Label
VAR_004521,0.003994000911497755,0.03437680914338316,2.3840468461144425e-06,0.010251363548270396,0.003280320927238773,0.01242699568334735,0.008733298652114719,0.010844725093392807,0.041161705438931134,0.026726018727839376,0.009033176975995209,8.0,0.6,0.2257694703857408,0.8,0.8,0.6,0.6,0.4,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0008973282437285356,1.0,1.0,1.0,0.6,0.4,0.6,1.0,0.8,0.6,0.8,0.4,0.2,0.2,0.4,1.0,7.0,0.4119671878099284,0.6,0.0,0.0,0.7897080065959599,0.854981261573118,0.8051487230577543,0.6,1.0,0.6,0.4,0.8,0.2,0.6,0.2,0.6,0.8,0.03966018910285986,0.4,0.6,0.2,0.2,0.6,0.2,0.4,0.03427411907006846,0.0,0.6,0.6,0.8,0.2,0.4,0.6,0.4,0.6,0.4,0.6,0.023156611107757828,0.0,0.01441212855472559,0.6,0.4,0.6,0.6,0.01674655020020276,0.4,0.4,0.2,0.4,0.4,0.8,0.8,0.8,0.6,0.0,0.6,0.4,0.8,0.2,0.4,0.6162672178132818,0.2,0.6,0.4,0.6,0.4,0.2,0.6,0.4,0.4,0.0,0.6,0.8,0.2,0.8,1.0,0.0,0.4,0.6,0.6,0.6,0.6,0.2,0.4,0.6,0.0,0.6,0.00023325518760213684,0.8,0.4,0.2,0.4,0.6,0.0,0.4,0.8,0.6,0.01142669786877635,0.6,0.6,0.4754057396159146,0.5411708287371829,0.2,0.8,0.2,0.4,0.6,0.6,0.0,0.4,0.6,0.4,1.0,0.4,0.6,0.4,0.6,0.9750187987634584,1.0,0.9697932210148852,0.611487603379428,0.9850337320253943,0.7927586699330302,11.0,14.0,0.2080924855491329,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
VAR_000988,0.0025259866591780316,0.03437674283600417,2.384046976399607e-06,0.010251705495114003,0.0032724556286607546,0.01234031067811152,0.008744076111745847,0.016602707327372717,0.04093510122634569,0.03023280756123197,0.01000090606029258,8.0,0.6,0.2036959978575539,1.0,0.8,0.4,0.4,0.4,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.782579004313785e-09,1.0,0.0,0.0,0.6,0.4,0.6,1.0,0.8,0.6,0.8,0.4,0.2,0.2,0.4,1.0,7.0,0.4119671878099284,0.6,0.0,0.0,0.991992654597543,0.9939123119030986,0.9717165921151029,0.6,1.0,0.6,0.4,0.8,0.2,0.6,0.2,0.6,0.8,0.03966018910285986,0.4,0.6,0.2,0.2,0.6,0.2,0.4,0.034274119070068464,0.0,0.6,0.6,0.8,0.2,0.4,0.6,0.4,0.6,0.4,0.6,0.023485639176007676,0.0,0.0003185865774986292,0.6,0.6,0.6,0.4,0.2,0.4,0.4,0.2,0.4,0.6,0.6,0.6,0.8,0.6,0.0,0.4,0.4,0.6,0.4,0.2,0.8162672178132816,0.4,0.6,0.2,0.4,0.2,0.0,0.6,0.2,0.2,0.2,0.6,0.6,0.4,0.8,1.0,0.0,0.4,0.4,0.8,0.6,0.8,0.4,0.4,0.6,0.0,0.8,0.002324573931854942,0.8,0.2,0.4,0.2,0.6,0.0,0.2,0.8,0.6,0.011432835545885062,0.4,0.4,0.4754057396159146,0.46492612439921677,0.4,0.8,0.4,0.2,0.6,0.8,0.0,0.4,0.6,0.4,0.8,0.6,0.6,0.4,0.4,0.9927817188716642,1.0,1.0,0.77102025276125,0.9785331054540215,0.7760350993088494,11.0,17.0,0.040462427745664664,0.16666666666666669,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
VAR_004399,8.838202822406803e-05,8.410209980033645e-09,1.307257749654893e-05,1.5618624223659645e-21,3.815122537526903e-05,0.00013195163697381373,1.0261443966444819e-14,0.014508428532138906,0.1695823433787198,0.028089804716608633,1.4668264628459429e-07,10.0,0.5568198107009114,0.01351838822172945,0.4,0.8,0.6,0.8,0.7084814741601864,0.2,0.0,0.40112593032740146,0.6,0.6,0.4,1.0,0.6,0.4,0.55443421667843,0.6,0.4,0.08125192362491286,0.8,0.6,0.6,0.8,0.6,0.2,0.2,1.0,0.6,1.0,0.8,0.4,0.8,0.6,1.0,7.0,0.8,0.8,1.0,1.0,0.8108657913479183,0.0,0.006797625858284917,0.2,0.2,0.6,0.4,1.0,0.8,0.2,0.4,0.4643661187585543,0.8,0.7242068381813271,0.6,0.2,0.8,0.6,0.6,0.4,0.8,0.04214321927091638,0.4,0.8,0.4,0.8,0.0,1.0,0.6,0.4,0.6,0.6,0.2,0.021045926576061115,1.0,0.04069255881086233,0.8,0.8,0.6,0.6,0.0,0.6,0.8,1.0,0.2,0.44379180488918735,0.0,0.4,0.2,0.4,0.0,0.4,0.8,0.6,0.4,0.4,0.6,0.2,0.6,0.6,0.8,0.2,0.4,0.6,0.6,1.0,0.2,0.6,0.6,0.2,0.6,0.4,0.2,0.6,0.6,0.6,0.6,0.4,0.8,0.416019997138548,0.4,0.2,0.4,0.002542110384539399,0.6,0.6,0.4,0.6,0.0,0.4,1.0,1.0,0.6,0.006818757522792016,0.4,0.8,0.33795696236293027,0.40728265493180194,0.6,0.5376910936233815,0.4,0.4,0.2,0.4,0.6,0.6,0.0,0.4,0.8,0.4,0.6,0.6,0.6,0.222908343685376,0.6088186005977748,0.0306075864968573,0.142552228937307,0.604763042806771,0.05344728600433746,8.0,16.0,0.5028901734104047,0.5,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1
VAR_001074,0.0028508904015926767,0.04315321294468602,2.379096725412911e-06,0.019726029744544057,0.003358993183272817,1.533981490347683e-05,0.008857333429771328,0.016639689973196838,0.034437350480595694,0.039956342098851474,0.009957496856186104,8.0,0.2,0.00544057507319324,0.6,0.6,0.6,0.4,0.2,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0010244078673718824,1.0,1.0,1.0,0.8,0.6,0.4,1.0,1.0,0.6,0.6,0.8,0.4,0.2,0.6,1.0,7.0,0.21196718780992843,0.8,4.0,4.0,0.8488951837559375,0.9512845604934973,0.91179480692302,0.4,0.6,0.4,0.4,0.8,0.4,0.6,0.4,0.6,0.8,0.23966018910285986,0.2,0.4,0.4,0.4,0.6,0.4,0.6,0.03129654009640487,0.2,0.2,0.4,0.6,0.2,0.2,0.6,0.2,0.4,0.4,0.4,0.02254326330310804,4.0,2.251236615854003e-09,0.6,0.4,0.4,0.4,0.2,0.6,0.2,0.2,0.2,0.4,0.6,0.8,0.6,0.6,0.0,0.4,0.6,0.6,0.2,0.4,0.6162672178132818,0.4,0.6,0.4,0.4,0.4,0.0,0.6,0.2,0.4,0.0,0.4,0.4,0.4,0.6,1.0,0.0,0.2,0.6,0.8,0.4,0.8,0.4,0.6,0.6,0.2,0.8,0.00020404824939686226,0.8,0.2,0.2,0.2,0.6,0.2,0.4,1.0,0.6,9.52411723261775e-06,0.6,0.4,0.2754057396159145,0.43896246025194985,0.4,0.8,0.6,0.0,0.6,0.6,0.0,0.4,0.6,0.4,0.8,0.8,0.6,0.6,0.2,1.0,0.8456975318484917,0.9892542858438452,0.8531533210902105,0.9554314156484506,0.8008018440369207,11.0,14.0,0.2080924855491329,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
VAR_000593,0.004376617220070738,0.033916662461544365,2.2242036712258838e-05,0.009642804864920666,0.00021493608486083986,0.00021285527591845716,0.02123656873474334,0.015224895772267055,0.0031915055162175256,0.03872839699313734,0.02772913485046858,8.0,0.4,0.013020973183056006,1.0,0.6,0.4,0.2,0.6,0.6,0.2,0.4,0.4,1.0,0.4,1.0,0.8,0.4,0.4,0.8,0.6,0.0020211147853795948,1.0,0.4,0.8,0.8,0.2,0.6,0.8,1.0,0.8,0.6,0.6,0.2,0.2,0.4,1.0,7.0,0.21196718780992843,0.6,2.0,2.0,0.8842409553542623,0.9549870006946466,0.8541886039680786,0.2,0.6,0.8,0.4,0.8,0.4,0.6,0.0,0.6,0.8,0.23966018910285986,0.4,0.6,0.2,0.4,0.6,0.2,0.4,0.02271154793843495,0.2,0.2,0.6,0.6,0.4,0.4,0.6,0.4,0.6,0.4,0.6,0.026355317223099677,2.0,0.00029667829781947495,0.6,0.4,0.6,0.6,0.01674655020020276,0.6,0.2,0.2,0.6,0.2,0.6,0.8,0.6,0.6,0.0,0.4,0.4,0.6,0.2,0.6,0.4162672178132817,0.2,0.6,0.2,0.8,0.4,0.2,0.6,0.4,0.4,0.0,0.6,0.8,0.2,0.6,0.8,0.0,0.6,0.8,0.4,0.6,0.4,0.2,0.4,0.6,0.2,0.4,0.00021692779134473438,0.8,0.4,0.2,0.2,0.4,0.0,0.4,0.6,0.4,6.739383286145452e-05,0.6,0.4,0.10878448552608141,0.5742233473177848,0.4,0.8,0.6,0.4,0.6,0.4,0.2,0.4,0.6,0.4,0.6,0.4,0.4,1.0,0.2,0.978099373054065,0.9672093792523552,1.0,0.7946843373542929,0.9367986811794925,0.7641988392019006,14.0,17.0,0.35260115606936415,0.16666666666666669,0.6000000000000001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
VAR_004346,1.4701088923209342e-10,7.179618549758238e-06,1.7877827321867615e-12,0.004663471117000909,0.0003747072034154683,2.259358166056613e-06,2.9728417694566426e-06,0.0012192004447720492,2.2884966394841554e-05,0.017409346980849057,4.992481924896719e-05,19.0,0.6,0.23133541838336408,0.6,0.6,0.6,0.8,0.6,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.02831510547145767,1.0,1.0,0.0,0.8,0.6,0.2,0.2,0.6,0.4,0.6,0.6,0.8,1.0,0.8,1.0,7.0,0.4,0.4,1.0,1.0,0.8338169211284552,0.9467747436025089,0.8747006451309273,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.904654516327292e-09,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4,0.0025563724302817416,1.0,0.0012886793362268966,0.8,0.4,0.2,0.6,0.41674655020020274,0.26786603873467507,0.7271871630628259,0.4,0.4,0.8,1.0,0.4,1.0,0.6,0.0,0.2,0.4,0.6,0.0,0.2,0.41626721781328174,0.6,0.6,0.6,0.4,0.4,0.4,0.6,0.4,0.4,0.0,0.6,0.8,0.0,0.4,0.8,0.2,0.4,0.6,0.4,0.6,0.6,0.6,0.0,0.4,0.2,0.6,0.0473879214774594,0.8,0.8,0.2,0.6,0.6,0.2,0.4,0.6,1.0,8.785383166357344e-06,0.0,1.0,0.0,0.6311875608820012,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.964276651934701,0.9792184403223338,0.9299378097088656,0.8878964581832179,1.0000000000000002,0.9440632262321387,11.0,14.0,0.2080924855491329,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
VAR_000901,0.0001585257374626122,0.00045982276138631286,0.0013765221463855172,0.001860691069660927,0.04639694710892269,0.002253980933239223,0.03214491342286283,9.660334601437001e-05,1.7275384065641591e-16,0.06874406213759776,0.0010654742887449312,0.0,0.0,5.407602714336364e-07,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4114081554688252,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.2529629333995911,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,3.0,0.6746764674868118,0.4407360678371369,0.24725789481758792,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.3218305937927718,0.0,0.6210341909066358,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.07581174798136855,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.03933088093348961,3.0,0.0020555746814074826,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,6.087908432792336e-09,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.00016159181815817927,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0230418410544686,0.0390567342595078,0.100772058902271,0.5561672379742166,0.2888775923711589,16.0,16.0,0.5780346820809248,0.6666666666666666,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0
VAR_000992,3.074610630828875e-06,8.401382572627813e-18,0.014275240476361145,2.2735150442298352e-17,0.009661704510298913,0.09416722516970262,0.032195377026021474,6.410956433169937e-09,2.5618700314914462e-05,0.029897898092692554,1.544708446888778e-05,19.0,0.4,0.02636848695225623,0.2,0.6,0.6,0.8,0.4,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0851709581104787e-12,1.0,1.0,1.0,0.6,0.4,0.6,0.4,0.6,0.8,0.6,0.4,0.4,0.6,0.4,1.0,7.0,0.2,1.0,0.0,0.0,0.9927048610408571,0.9765614991802687,0.9079521448723421,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.008237331218702336,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6,0.03306456950354681,0.0,1.4687000423997968e-05,1.0,0.4,0.6,0.4,0.41674655020020274,0.4,0.2,0.0,0.6,0.4,0.6,0.8,0.6,0.6,0.0,0.8,0.2,0.6,0.2,0.4,0.8,0.6,0.6,0.8,0.8,0.4644512073100315,0.6,0.8,0.6,0.4,0.6,0.2,0.4,0.6,0.8,0.8,0.2,0.2,0.2,0.4,0.6,0.2,0.4,0.6,0.8,0.4,0.6,0.004745085113521847,0.6,0.8,0.8,0.6,0.8,0.2,0.6,0.4,1.0,7.016688214576531e-05,1.0,1.0,0.2202250526272441,0.9974920798356672,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9763196143218292,1.0,0.7926764581133611,0.9771009480808506,0.8001235412603387,21.0,7.0,0.25433526011560686,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
VAR_003575,0.0019126747437356079,0.06336731365188872,6.534248401329895e-05,0.00047102180853999566,0.08327971115474792,0.0034134778496426998,1.5452532662370621e-10,0.00030961030356694565,0.004980473705597447,0.030455761991297525,0.07077151108912466,13.0,1.0,0.0054990087400743305,0.0,1.0,1.0,1.0,0.5424073708009318,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.09578901712495747,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.8573113915335866,0.18739755626904187,0.17819116548572694,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.08648516971256574,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.06026270416564029,1.0,0.06479401054081775,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.00663382039169924,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0018921539341674122,0.0,1.0,0.6897848118146513,1.0,1.0,0.6884554681169077,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0031824166829086,0.0,0.0043991716190981,0.11545803968069315,0.6823478474006238,0.3314108572942318,12.0,22.0,0.653179190751445,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
VAR_003660,5.3955839262537024e-06,3.715480716929271e-17,0.000496966439984504,8.626462906240607e-19,0.0049137591067974174,0.004008944843858029,0.005797214872949546,0.028932936200723354,0.00031916124464074217,0.04470763034654288,0.00918805351603971,13.0,0.2,0.04037379627791483,0.6,0.8,0.4,0.6,0.2,0.2,0.4,0.22365584134322175,0.2,0.8,0.6,0.6,0.4,0.2,0.6,0.2,0.4,0.00126098463571528,0.8,0.6,0.4,0.8,0.6,0.6,0.6,0.6,0.8,0.6,0.4,0.6,0.8,0.6,1.0,7.0,0.0,1.0,4.0,4.0,0.8799566172136635,0.9406127963449514,0.9579985354863205,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.8547366051687885e-06,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.4,0.015640690292759468,4.0,0.02637070446716957,0.8,0.6,0.6,0.4,0.21674655020020275,0.6,0.4,0.2,0.6,0.4,0.4,0.4,0.6,1.0,0.0,0.6,0.2,0.8,0.0,0.6,0.6,0.8,0.6,0.6,0.8,0.4644512073100315,1.0,0.8,0.8,0.6,0.6,0.4,0.4,0.4,1.0,0.6,0.2,0.4,0.2,0.2,0.8,0.2,0.4,0.4,0.6,0.2,0.4,0.0016543891281576044,0.2,0.8,0.8,0.6,0.6,0.2,0.4,0.4,1.0,1.1179884601965961e-06,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.9500687567026488,0.6716062470633486,0.9629760994904475,0.6979686446273303,21.0,7.0,0.25433526011560686,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
VAR_000928,0.01716835925355598,0.0010902909557703178,0.011265778615510095,0.006945728339423147,0.000543106142612797,0.001620897934541266,0.022468827907477545,0.0016265451102381178,0.03741682299364389,0.03248232116313038,0.01523822542208992,8.0,0.6,0.014688195934705278,0.6,0.5133834560321826,0.8,0.43593274764720374,0.4,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.224216699837084e-13,1.0,0.0,1.0,0.8,0.8,0.4,0.8,1.0,0.6,0.8,0.8,0.4,0.8,0.8,1.0,7.0,0.2,0.2,3.0,3.0,0.9122447866647205,0.9328504489092337,0.8913547701434341,0.2,0.4,0.8,0.4,0.6,1.0,0.6,0.6,0.8,0.0,0.4,0.6,0.6,0.8,0.8,0.6,0.4,0.6,0.027063658082820793,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.6,0.0014938558984330154,3.0,0.002314628260330853,0.6,0.6,0.2,0.2,0.6,1.0,0.5058714384059708,0.4,0.6,0.4,0.4,0.8,0.4,0.6,0.0,0.6,0.6,0.2,0.0,0.6,0.4,0.6,0.6,0.4,0.6,0.6,0.4,0.6,0.4,0.2,0.4,0.2,0.6,0.4,0.4,0.4,0.6,0.6,0.7237083708927485,0.4,0.4,0.8,0.8,0.4,0.4,1.0,0.6,0.020291710198598403,0.6,0.6,0.8,0.4,0.6,0.6,0.4,0.6,1.0,0.004146829406810507,1.0,0.6,0.2,0.31688836913158797,0.2,0.8,0.4,0.4,0.8,0.2,0.6,0.6,0.6,0.4,1.0,0.6,0.2,0.8,0.4,1.0,0.7377505926498757,1.0,0.6555206966278985,0.9519472407130644,1.0,12.0,9.0,0.6705202312138728,0.6666666666666666,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
VAR_004436,3.653071016585691e-06,1.5556465720279208e-07,0.017755568347363096,8.858888978940753e-05,3.9929076995582777e-16,1.2284786213271958e-08,3.2448356367061056e-05,0.010594918724308403,3.930126336819713e-06,8.807661681578245e-05,0.001793190070129754,11.0,0.8,0.20377013405020797,0.4,0.8,0.8,0.6,0.5084814741601864,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7721710833921497,0.0,0.0,5.3356245838923656e-05,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,0.4996400771956799,0.3912488451895783,0.6431714554578718,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.048294547766506005,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,6.142061666879912e-05,2.0,0.0003447765369302771,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0800999856927399,0.0,0.0,1.0,0.0030475776374459846,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0023955446775999856,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0133982006506115,0.0450734812049918,0.7534092885651529,0.1927103008744858,0.9521494764579813,0.38042828624012487,0.0,21.0,0.37572254335260113,0.5,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
VAR_000927,0.003438552138290772,0.01846585973344505,2.3854922117961213e-06,0.014776307624972408,0.0001211968816089549,0.01234021159740431,0.008980109479201026,0.006183349408925635,0.03797536941950152,0.023723004056620377,0.0051548816304560615,8.0,0.6,0.027515498517734986,1.0,0.8,0.4,0.4,0.4,0.4,0.8,0.4,0.0,0.8,0.4,1.0,0.2,0.8,0.6,0.4,1.0,0.029565964060080878,1.0,0.0,0.6,0.6,0.4,0.6,1.0,0.8,0.6,0.8,0.4,0.2,0.2,0.4,1.0,7.0,0.4119671878099284,0.6,4.0,4.0,0.9193778384899913,0.9570804751819779,0.8768040121814481,0.6,0.8,0.6,0.4,0.8,0.0,0.6,0.2,0.6,1.0,0.03966018910285986,0.6,0.8,0.2,0.2,0.8,0.2,0.4,0.034266164673946255,0.0,0.4,0.4,0.8,0.0,0.4,0.4,0.2,0.6,0.4,0.4,0.026356505880597632,4.0,0.017720367213992467,0.6,0.2,0.6,0.8,0.4,0.2,0.4,0.2,0.2,0.4,0.8,0.8,0.6,0.4,0.0,0.4,0.5394531399423579,0.6,0.6,0.4,0.6,0.4,0.6,0.6,0.8,0.2,0.0,0.2,0.4,0.4,0.4,0.6,0.6,0.4,0.8,1.0,0.4,0.2,0.4,0.6,0.8,0.6,0.4,0.8,0.6,0.2,0.6,0.0015996969266016002,0.8,0.2,0.4,0.2,0.2,0.4,0.4,0.6,0.6,0.011433220734893055,0.4,0.6,0.4754057396159146,0.40772035161116255,0.4,0.6,0.6,0.4,0.8,0.6,0.0,0.2,0.4,0.4,0.8,0.6,0.4,0.6,0.6,0.9127740117315672,0.8319006633822784,0.945049170472432,0.3226157863731324,1.0000000000000002,0.8059371051799868,12.0,17.0,0.1502890173410404,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
